run_id,strategy,oracle,round,n_accepted,pp_f1w,pp_recall_phish,pp_ece
drift_anchored_B_seed2025,drift_anchored,llm,6,300,0.6353308383203501,0.3576017130620985,0.2965290795315157
drift_anchored_B_seed2025,drift_anchored,llm,7,350,0.648915606623264,0.3768736616702355,0.2864553108228113
drift_anchored_B_seed2025,drift_anchored,llm,8,400,0.6442042936228833,0.3683083511777302,0.2894952814896253
drift_anchored_B_seed2025,drift_anchored,llm,9,450,0.6394370897161092,0.3597430406852248,0.2923865159217756
drift_anchored_B_seed2025,drift_anchored,llm,10,500,0.6600043483099175,0.3940042826552462,0.2658219116726075
drift_anchored_B_seed2025,drift_anchored,llm,11,550,0.6758980331758987,0.4175588865096359,0.254441116175629
drift_anchored_B_seed2025,drift_anchored,llm,12,600,0.6988115933575437,0.45610278372591,0.2421805860582294
drift_anchored_B_seed2025,drift_anchored,llm,13,650,0.7023600470314624,0.4603854389721627,0.2374995457049363
drift_anchored_B_seed2025,drift_anchored,llm,14,700,0.6967755543471146,0.449678800856531,0.243443358292195
drift_anchored_B_seed2025,drift_anchored,llm,15,750,0.7012844680371203,0.4539614561027837,0.238945622746163
drift_anchored_B_seed2025,drift_anchored,llm,16,800,0.7181146987917623,0.4817987152034261,0.2311027132461033
drift_anchored_B_seed2025,drift_anchored,llm,17,849,0.7257587112998984,0.4946466809421841,0.2243506587221727
drift_anchored_B_seed2025,drift_anchored,llm,18,899,0.7395815927873401,0.5182012847965739,0.2117728759078562
drift_anchored_B_seed2025,drift_anchored,llm,19,949,0.7626009164003584,0.5653104925053534,0.1933996729933826
drift_anchored_B_seed2025,drift_anchored,llm,20,999,0.768804162305031,0.5781584582441114,0.181679821875999
drift_anchored_B_seed2025,drift_anchored,llm,21,1049,0.7759343844551971,0.5910064239828694,0.1770565428839289
drift_anchored_B_seed2025,drift_anchored,llm,22,1099,0.7853559573970232,0.6081370449678801,0.1745311046221639
drift_anchored_B_seed2025,drift_anchored,llm,23,1149,0.7911969535221411,0.6188436830835118,0.1737327919414466
drift_anchored_B_seed2025,drift_anchored,llm,24,1199,0.7958444536007871,0.6274089935760171,0.168625361516678
drift_anchored_B_seed2025,drift_anchored,llm,25,1249,0.7946846478687591,0.6252676659528907,0.1692651856141916
drift_anchored_B_seed2026,drift_anchored,llm,0,0,0.63579948242395,0.3747323340471092,0.3032103769873661
drift_anchored_B_seed2026,drift_anchored,llm,1,50,0.6427024143981669,0.3897216274089936,0.2946576350115893
drift_anchored_B_seed2026,drift_anchored,llm,2,100,0.6251515307552655,0.3597430406852248,0.303726877817234
drift_anchored_B_seed2026,drift_anchored,llm,3,150,0.6375983682303124,0.3747323340471092,0.29429216644737
drift_anchored_B_seed2026,drift_anchored,llm,4,200,0.6439776172538193,0.3790149892933618,0.2874289352557098
drift_anchored_B_seed2026,drift_anchored,llm,5,250,0.6485566832698473,0.3832976445396145,0.2796232435440371
drift_anchored_B_seed2026,drift_anchored,llm,6,299,0.6526633450117597,0.3854389721627409,0.2764900102256378
drift_anchored_B_seed2026,drift_anchored,llm,7,349,0.6549780740957242,0.3918629550321199,0.2735695486140992
drift_anchored_B_seed2026,drift_anchored,llm,8,399,0.6618111332576274,0.4025695931477516,0.2683245090423869
drift_anchored_B_seed2026,drift_anchored,llm,9,449,0.658633370673232,0.3961456102783726,0.2726445046372944
drift_anchored_B_seed2026,drift_anchored,llm,10,499,0.6695021093401906,0.4132762312633833,0.2540868955716367
drift_anchored_B_seed2026,drift_anchored,llm,11,549,0.6802085695615562,0.430406852248394,0.2444539836874603
drift_anchored_B_seed2026,drift_anchored,llm,12,599,0.6871990633451314,0.443254817987152,0.2387625536122238
drift_anchored_B_seed2026,drift_anchored,llm,13,649,0.6920685693282351,0.449678800856531,0.2368121649289601
drift_anchored_B_seed2026,drift_anchored,llm,14,699,0.6879245460768708,0.436830835117773,0.2439446856475006
drift_anchored_B_seed2026,drift_anchored,llm,15,749,0.6980864332982897,0.4518201284796574,0.2377281543049823
drift_anchored_B_seed2026,drift_anchored,llm,16,799,0.7139672375616847,0.4796573875802998,0.2293501577094312
drift_anchored_B_seed2026,drift_anchored,llm,17,849,0.7206490569904425,0.4925053533190578,0.2276640955687126
drift_anchored_B_seed2026,drift_anchored,llm,18,899,0.7332132881721343,0.5139186295503212,0.2189354017131628
drift_anchored_B_seed2026,drift_anchored,llm,19,949,0.7531555024890307,0.550321199143469,0.2055485279945329
drift_anchored_B_seed2026,drift_anchored,llm,20,999,0.7652176804844606,0.5717344753747323,0.1967710720629757
drift_anchored_B_seed2026,drift_anchored,llm,21,1049,0.768804162305031,0.5781584582441114,0.1921816076623121
drift_anchored_B_seed2026,drift_anchored,llm,22,1099,0.7654282125614631,0.5738758029978587,0.1869057273077567
drift_anchored_B_seed2026,drift_anchored,llm,23,1149,0.7699964555384669,0.5802997858672377,0.1846197170879388
drift_anchored_B_seed2026,drift_anchored,llm,24,1199,0.7831878357545687,0.6059957173447538,0.1796143982983408
drift_anchored_B_seed2026,drift_anchored,llm,25,1249,0.784359781038359,0.6081370449678801,0.179018101762738
drift_anchored_B_seed2027,drift_anchored,llm,0,0,0.6115647191806165,0.3511777301927195,0.3172148041679539
drift_anchored_B_seed2027,drift_anchored,llm,1,50,0.6143636616505128,0.3554603854389722,0.3117060231192371
drift_anchored_B_seed2027,drift_anchored,llm,2,100,0.6162638111374426,0.3597430406852248,0.3066220925707706
drift_anchored_B_seed2027,drift_anchored,llm,3,149,0.615758937477437,0.3576017130620985,0.3041984891850392
drift_anchored_B_seed2027,drift_anchored,llm,4,199,0.6215932488461622,0.3597430406852248,0.2975809396582654
drift_anchored_B_seed2027,drift_anchored,llm,5,249,0.6253665918840693,0.3533190578158458,0.2994200722060952
drift_anchored_B_seed2027,drift_anchored,llm,6,298,0.6251829287886818,0.3490364025695932,0.3004413993449301
drift_anchored_B_seed2027,drift_anchored,llm,7,348,0.6558920657951398,0.3961456102783726,0.2668605238157941
drift_anchored_B_seed2027,drift_anchored,llm,8,398,0.6658796189576981,0.4089935760171306,0.2584975867580924
drift_anchored_B_seed2027,drift_anchored,llm,9,448,0.6663658654696458,0.4068522483940043,0.2598492246776614
drift_anchored_B_seed2027,drift_anchored,llm,10,498,0.6956210292284011,0.4539614561027837,0.2347792290975826
drift_anchored_B_seed2027,drift_anchored,llm,11,548,0.7247362099841309,0.5010706638115632,0.2154932805712454
drift_anchored_B_seed2027,drift_anchored,llm,12,598,0.7424078748048331,0.5331905781584583,0.2025646202716276
drift_anchored_B_seed2027,drift_anchored,llm,13,648,0.7414346016675951,0.5331905781584583,0.2022910588081956
drift_anchored_B_seed2027,drift_anchored,llm,14,697,0.7313958178070955,0.5074946466809421,0.2140928274916906
drift_anchored_B_seed2027,drift_anchored,llm,15,746,0.7348675034867503,0.5117773019271948,0.2117992574154604
drift_anchored_B_seed2027,drift_anchored,llm,16,796,0.7408263949341496,0.5203426124197003,0.2073626501452668
drift_anchored_B_seed2027,drift_anchored,llm,17,846,0.7509670040578296,0.5396145610278372,0.2034900460856001
drift_anchored_B_seed2027,drift_anchored,llm,18,895,0.7573114518534928,0.5524625267665952,0.1944154997677928
drift_anchored_B_seed2027,drift_anchored,llm,19,945,0.765774637134523,0.5674518201284796,0.1879813323472915
drift_anchored_B_seed2027,drift_anchored,llm,20,995,0.7731663479219172,0.582441113490364,0.1825778518413934
drift_anchored_B_seed2027,drift_anchored,llm,21,1045,0.7779184198086487,0.5910064239828694,0.1792404965776027
drift_anchored_B_seed2027,drift_anchored,llm,22,1095,0.7800956902026815,0.5931477516059958,0.1775993793887315
drift_anchored_B_seed2027,drift_anchored,llm,23,1144,0.7789109551094668,0.5910064239828694,0.1763935174314507
drift_anchored_B_seed2027,drift_anchored,llm,24,1194,0.7812788909050855,0.5952890792291221,0.1743008591006571
drift_anchored_B_seed2027,drift_anchored,llm,25,1244,0.7836407299601842,0.5995717344753747,0.1732686670439007
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,0,0,0.6233718201816931,0.3597430406852248,0.312490974846157
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,1,50,0.6946277179145514,0.4775160599571734,0.2316250477781353
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,2,100,0.7248921269696215,0.5246252676659529,0.2088436572809792
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,3,150,0.7456956411032813,0.563169164882227,0.1938515253968943
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,4,200,0.7504608906790131,0.5717344753747323,0.1849578118614712
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,5,250,0.7610926002958948,0.5910064239828694,0.178097185493193
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,6,300,0.7690003700078887,0.5910064239828694,0.1805047973497886
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,7,350,0.76782013306656,0.588865096359743,0.1817902084579637
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,8,400,0.7682209142427026,0.582441113490364,0.1849461500046684
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,9,450,0.7735638790205831,0.5867237687366167,0.1876168160519958
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,10,500,0.7711871658221429,0.582441113490364,0.1882609290171704
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,11,550,0.7769262320176245,0.5910064239828694,0.1877265006550336
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,12,600,0.7755455055207688,0.5867237687366167,0.1864718560715309
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,13,650,0.7800956902026815,0.5931477516059958,0.184786751226866
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,14,700,0.7824605674322305,0.5974304068522484,0.1834825057083419
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,15,750,0.7871722347240705,0.6059957173447538,0.1789428058863534
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,16,800,0.7873492807525504,0.6081370449678801,0.1775113683333084
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,17,850,0.7900315974904342,0.6167023554603854,0.1718866535642583
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,18,900,0.7911969535221411,0.6188436830835118,0.1719251170340316
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,19,950,0.7923609074717057,0.6209850107066381,0.1709768981885362
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,20,1000,0.7958444536007871,0.6274089935760171,0.1718168212013393
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,21,1050,0.7970028958203346,0.6295503211991434,0.1718375294280033
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,22,1100,0.7970028958203346,0.6295503211991434,0.1717651408471348
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,23,1150,0.7958444536007871,0.6274089935760171,0.1723897609906502
